,site_name,date,lat,long,mda8
149,DENVER - CAMP,2018-09-30,39.751184,-104.987625,0.031022633333333334
150,DENVER - CAMP,2018-10-31,39.751184,-104.987625,0.018980466666666664
151,DENVER - CAMP,2018-11-30,39.751184,-104.987625,0.018840285714285716
152,DENVER - CAMP,2018-12-31,39.751184,-104.987625,0.01689985185185185
153,DENVER - CAMP,2019-01-31,39.751184,-104.987625,0.015659607142857142
154,DENVER - CAMP,2019-02-28,39.751184,-104.987625,0.01771459259259259
155,DENVER - CAMP,2019-03-31,39.751184,-104.987625,0.028871
156,DENVER - CAMP,2019-04-30,39.751184,-104.987625,0.0343588
157,DENVER - CAMP,2019-05-31,39.751184,-104.987625,0.033962483870967744
158,DENVER - CAMP,2019-06-30,39.751184,-104.987625,0.0410539
159,DENVER - CAMP,2019-07-31,39.751184,-104.987625,0.0423392
160,DENVER - CAMP,2019-08-31,39.751184,-104.987625,0.044243387096774195
161,DENVER - CAMP,2019-09-30,39.751184,-104.987625,0.03486274074074074
162,DENVER - CAMP,2019-10-31,39.751184,-104.987625,0.023143166666666666
163,DENVER - CAMP,2019-11-30,39.751184,-104.987625,0.0143901
164,DENVER - CAMP,2019-12-31,39.751184,-104.987625,0.014607866666666667
165,DENVER - CAMP,2020-01-31,39.751184,-104.987625,0.020120607142857145
166,DENVER - CAMP,2020-02-29,39.751184,-104.987625,0.024565333333333335
167,DENVER - CAMP,2020-03-31,39.751184,-104.987625,0.028454966666666668
168,DENVER - CAMP,2020-04-30,39.75118400000001,-104.987625,0.03550503448275862
169,DENVER - CAMP,2020-05-31,39.751184,-104.987625,0.03767922580645161
170,DENVER - CAMP,2020-06-30,39.75118400000001,-104.987625,0.038687689655172414
171,DENVER - CAMP,2020-07-31,39.75118400000001,-104.987625,0.04228003448275862
172,DENVER - CAMP,2020-08-31,39.751184,-104.987625,0.047258428571428576
173,DENVER - CAMP,2020-09-30,39.751184,-104.987625,0.03314123333333333
174,DENVER - CAMP,2020-10-31,39.751184,-104.987625,0.022778064516129033
175,DENVER - CAMP,2020-11-30,39.75118400000001,-104.987625,0.019190724137931034
176,DENVER - CAMP,2020-12-31,39.75118400000001,-104.987625,0.01832051724137931
177,Deadman,2018-07-31,40.829,-105.75199999999998,0.05657930769230769
178,Deadman,2018-08-31,40.829,-105.752,0.06046014285714286
179,Deadman,2018-09-30,40.829,-105.752,0.051024238095238095
180,Deadman,2018-10-31,40.829,-105.752,0.044625
181,Evergreen,2020-10-31,39.620408,-105.33872,0.03042188
182,Evergreen,2020-11-30,39.620408,-105.33872,0.0302196
183,Evergreen,2020-12-31,39.620408,-105.33872000000001,0.033728
184,FORT COLLINS - WEST,2018-01-31,40.592543,-105.141122,0.02819158064516129
185,FORT COLLINS - WEST,2018-02-28,40.592543,-105.141122,0.03588017857142857
186,FORT COLLINS - WEST,2018-03-31,40.592543,-105.141122,0.04182541935483871
187,FORT COLLINS - WEST,2018-04-30,40.592543,-105.141122,0.0447588
188,FORT COLLINS - WEST,2018-05-31,40.59254299999999,-105.141122,0.045332038461538465
189,FORT COLLINS - WEST,2018-06-30,40.592543,-105.141122,0.04961255172413793
190,FORT COLLINS - WEST,2018-07-31,40.592543,-105.141122,0.05202648387096774
191,FORT COLLINS - WEST,2018-08-31,40.592543,-105.141122,0.051028451612903224
192,FORT COLLINS - WEST,2018-09-30,40.592543,-105.141122,0.040888299999999995
193,FORT COLLINS - WEST,2018-10-31,40.592543,-105.141122,0.029994387096774194
194,FORT COLLINS - WEST,2018-11-30,40.592543,-105.141122,0.03163
195,FORT COLLINS - WEST,2018-12-31,40.592543,-105.141122,0.030768733333333336
196,FORT COLLINS - WEST,2019-01-31,40.592543,-105.141122,0.031504709677419356
197,FORT COLLINS - WEST,2019-02-28,40.592543000000006,-105.141122,0.03155774074074074
198,FORT COLLINS - WEST,2019-03-31,40.592543,-105.141122,0.041590161290322586
199,FORT COLLINS - WEST,2019-04-30,40.592543,-105.141122,0.042858933333333335
200,FORT COLLINS - WEST,2019-05-31,40.592543,-105.141122,0.03960151612903225
201,FORT COLLINS - WEST,2019-06-30,40.592543,-105.141122,0.04682256666666666
202,FORT COLLINS - WEST,2019-07-31,40.592543,-105.141122,0.046838741935483874
203,FORT COLLINS - WEST,2019-08-31,40.592543,-105.141122,0.047586354838709675
204,FORT COLLINS - WEST,2019-09-30,40.592543,-105.141122,0.044619733333333335
205,FORT COLLINS - WEST,2019-10-31,40.592543,-105.141122,0.03422736666666667
206,FORT COLLINS - WEST,2019-11-30,40.592543,-105.141122,0.030109800000000003
207,FORT COLLINS - WEST,2019-12-31,40.592543,-105.141122,0.029541666666666667
208,FORT COLLINS - WEST,2020-01-31,40.592543,-105.141122,0.03418783870967742
209,FORT COLLINS - WEST,2020-02-29,40.592543,-105.141122,0.039771
210,FORT COLLINS - WEST,2020-03-31,40.592543,-105.141122,0.036929774193548384
211,FORT COLLINS - WEST,2020-04-30,40.592543,-105.141122,0.044794099999999996
212,FORT COLLINS - WEST,2020-05-31,40.592543,-105.141122,0.04217277419354839
213,FORT COLLINS - WEST,2020-06-30,40.592543,-105.141122,0.04612555172413793
214,FORT COLLINS - WEST,2020-07-31,40.592543,-105.141122,0.046495258064516126
215,FORT COLLINS - WEST,2020-08-31,40.592543,-105.141122,0.05135670967741936
216,FORT COLLINS - WEST,2020-09-30,40.592543,-105.141122,0.04210337931034483
217,FORT COLLINS - WEST,2020-10-31,40.592543,-105.141122,0.03331989285714286
218,FORT COLLINS - WEST,2020-11-30,40.592543,-105.141122,0.029320533333333332
219,FORT COLLINS - WEST,2020-12-31,40.592543,-105.141122,0.0311432
220,Fort Collins - CSU - S. Mason,2018-01-31,40.57747,-105.07892,0.015556714285714285
221,Fort Collins - CSU - S. Mason,2018-02-28,40.57747,-105.07892,0.0255995
222,Fort Collins - CSU - S. Mason,2018-03-31,40.57747,-105.07892,0.03363561290322581
223,Fort Collins - CSU - S. Mason,2018-04-30,40.57747,-105.07892,0.03775693333333333
224,Fort Collins - CSU - S. Mason,2018-05-31,40.57747,-105.07892,0.03944896774193548
225,Fort Collins - CSU - S. Mason,2018-06-30,40.57747,-105.07892,0.0418379
226,Fort Collins - CSU - S. Mason,2018-07-31,40.57747,-105.07892,0.043601548387096775
227,Fort Collins - CSU - S. Mason,2018-08-31,40.57747,-105.07892,0.04086341935483871
228,Fort Collins - CSU - S. Mason,2018-09-30,40.57747,-105.07892,0.029972566666666665
229,Fort Collins - CSU - S. Mason,2018-10-31,40.57747,-105.07892,0.020436387096774193
230,Fort Collins - CSU - S. Mason,2018-11-30,40.57747,-105.07892,0.020962766666666667
231,Fort Collins - CSU - S. Mason,2018-12-31,40.57747,-105.07892,0.01870986666666667
232,Fort Collins - CSU - S. Mason,2019-01-31,40.57747,-105.07892,0.018333870967741937
233,Fort Collins - CSU - S. Mason,2019-02-28,40.57747,-105.07892,0.023562964285714284
234,Fort Collins - CSU - S. Mason,2019-03-31,40.57747,-105.07892,0.03369596666666667
235,Fort Collins - CSU - S. Mason,2019-04-30,40.57747,-105.07892,0.036458866666666666
236,Fort Collins - CSU - S. Mason,2019-05-31,40.57747,-105.07892,0.03292025806451613
237,Fort Collins - CSU - S. Mason,2019-06-30,40.57747,-105.07892,0.040168866666666664
238,Fort Collins - CSU - S. Mason,2019-07-31,40.57747,-105.07892,0.03933559259259259
239,Fort Collins - CSU - S. Mason,2019-08-31,40.57747,-105.07892,0.040097812499999996
240,Fort Collins - CSU - S. Mason,2019-09-30,40.57747,-105.07892,0.03444667857142857
241,Fort Collins - CSU - S. Mason,2019-10-31,40.57747,-105.07892,0.025343354838709677
242,Fort Collins - CSU - S. Mason,2019-11-30,40.57747,-105.07892,0.01981763333333333
243,Fort Collins - CSU - S. Mason,2019-12-31,40.57747,-105.07892,0.014854074074074075
244,Fort Collins - CSU - S. Mason,2020-01-31,40.57747,-105.07892000000001,0.025428
245,Fort Collins - CSU - S. Mason,2020-02-29,40.57747,-105.07892000000001,0.027192655172413795
246,Fort Collins - CSU - S. Mason,2020-03-31,40.57747,-105.07892,0.028068387096774193
247,Fort Collins - CSU - S. Mason,2020-04-30,40.57747,-105.07892,0.03738233333333333
248,Fort Collins - CSU - S. Mason,2020-05-31,40.57747,-105.07892,0.0372392
249,Fort Collins - CSU - S. Mason,2020-06-30,40.57747,-105.07892,0.03995286666666666
250,Fort Collins - CSU - S. Mason,2020-07-31,40.57747,-105.07892,0.0408786129032258
251,Fort Collins - CSU - S. Mason,2020-08-31,40.57747,-105.07892,0.04344216129032258
252,Fort Collins - CSU - S. Mason,2020-09-30,40.57747,-105.07892,0.030915666666666668
253,Fort Collins - CSU - S. Mason,2020-10-31,40.57747,-105.07892,0.02380490322580645
254,Fort Collins - CSU - S. Mason,2020-11-30,40.57747,-105.07892,0.018374500000000002
255,Fort Collins - CSU - S. Mason,2020-12-31,40.57747,-105.07892,0.0188667
256,Greeley - Weld County Tower,2018-01-31,40.386368,-104.73744,0.017617714285714285
257,Greeley - Weld County Tower,2018-02-28,40.386368,-104.73744,0.028591157894736846
258,Greeley - Weld County Tower,2018-03-31,40.386368,-104.73744,0.0365274
259,Greeley - Weld County Tower,2018-04-30,40.386368,-104.73744,0.04197253333333333
260,Greeley - Weld County Tower,2018-05-31,40.386368,-104.73744,0.04384175
261,Greeley - Weld County Tower,2018-06-30,40.386368,-104.73744,0.045423233333333334
262,Greeley - Weld County Tower,2018-07-31,40.386368,-104.73744,0.04615551612903226
263,Greeley - Weld County Tower,2018-08-31,40.386368,-104.73744,0.043502870967741934
264,Greeley - Weld County Tower,2018-09-30,40.386368,-104.73744,0.03306863333333333
265,Greeley - Weld County Tower,2018-10-31,40.386368,-104.73744,0.022512193548387096
266,Greeley - Weld County Tower,2018-11-30,40.386368,-104.73744,0.020017999999999998
267,Greeley - Weld County Tower,2018-12-31,40.386368,-104.73744,0.0173057
268,Greeley - Weld County Tower,2019-01-31,40.386368,-104.73744,0.01761557142857143
269,Greeley - Weld County Tower,2019-02-28,40.386368,-104.73744,0.022722607142857145
270,Greeley - Weld County Tower,2019-03-31,40.386368,-104.73744,0.0322008275862069
271,Greeley - Weld County Tower,2019-04-30,40.386368,-104.73744,0.03581173333333333
272,Greeley - Weld County Tower,2019-05-31,40.386368,-104.73744,0.03503412903225806
273,Greeley - Weld County Tower,2019-06-30,40.386368,-104.73744,0.040814833333333335
274,Greeley - Weld County Tower,2019-07-31,40.386368,-104.73744,0.0399416129032258
275,Greeley - Weld County Tower,2019-08-31,40.386368,-104.73744,0.039943
276,Greeley - Weld County Tower,2019-09-30,40.386368,-104.73744,0.033807800000000006
277,Greeley - Weld County Tower,2019-10-31,40.386368,-104.73744,0.024806451612903225
278,Greeley - Weld County Tower,2019-11-30,40.386368,-104.73744,0.017092357142857142
279,Greeley - Weld County Tower,2019-12-31,40.386368,-104.73744000000002,0.01536765
280,Greeley - Weld County Tower,2020-01-31,40.386368,-104.73744,0.024164928571428573
281,Greeley - Weld County Tower,2020-02-29,40.386368,-104.73744,0.02775451724137931
282,Greeley - Weld County Tower,2020-03-31,40.386368,-104.73744,0.03190890322580645
283,Greeley - Weld County Tower,2020-04-30,40.386368,-104.73744,0.03995937931034483
284,Greeley - Weld County Tower,2020-05-31,40.386368,-104.73744,0.040690741935483866
285,Greeley - Weld County Tower,2020-06-30,40.386368,-104.73744,0.04278816666666666
286,Greeley - Weld County Tower,2020-07-31,40.386368,-104.73743999999999,0.04392913043478261
287,Greeley - Weld County Tower,2020-08-31,40.386368,-104.73744,0.04555596774193549
288,Greeley - Weld County Tower,2020-09-30,40.386368,-104.73744,0.0358285
289,Greeley - Weld County Tower,2020-10-31,40.386368,-104.73744,0.026032629629629628
290,Greeley - Weld County Tower,2020-11-30,40.386368,-104.73744,0.019712407407407408
291,Greeley - Weld County Tower,2020-12-31,40.386368,-104.73744,0.01757767857142857
292,HIGHLAND RESERVOIR,2018-01-31,39.567887,-104.957193,0.026758392857142856
293,HIGHLAND RESERVOIR,2018-02-28,39.567887,-104.95719299999999,0.026815000000000002
294,HIGHLAND RESERVOIR,2018-03-31,39.567887,-104.957193,0.040985266666666666
295,HIGHLAND RESERVOIR,2018-04-30,39.567887,-104.957193,0.04589848275862069
296,HIGHLAND RESERVOIR,2018-05-31,39.567887,-104.957193,0.0482762
297,HIGHLAND RESERVOIR,2018-06-30,39.567887,-104.95719299999999,0.05082896153846154
298,HIGHLAND RESERVOIR,2018-07-31,39.567887,-104.957193,0.05447063333333334
299,HIGHLAND RESERVOIR,2018-08-31,39.567887,-104.957193,0.049637548387096775
300,HIGHLAND RESERVOIR,2018-09-30,39.567887,-104.957193,0.03997365517241379
301,HIGHLAND RESERVOIR,2018-10-31,39.567887,-104.957193,0.028100612903225807
302,HIGHLAND RESERVOIR,2018-11-30,39.567887,-104.957193,0.02829037931034483
303,HIGHLAND RESERVOIR,2018-12-31,39.567887,-104.957193,0.0272891
304,HIGHLAND RESERVOIR,2019-01-31,39.567887,-104.957193,0.027918354838709677
305,HIGHLAND RESERVOIR,2019-02-28,39.567887,-104.957193,0.02782459090909091
306,HIGHLAND RESERVOIR,2019-03-31,39.567887,-104.957193,0.036093
307,HIGHLAND RESERVOIR,2019-04-30,39.567887,-104.95719299999999,0.04040496153846154
308,HIGHLAND RESERVOIR,2019-05-31,39.567887,-104.957193,0.0416906129032258
309,HIGHLAND RESERVOIR,2019-06-30,39.567887,-104.957193,0.0484842
310,HIGHLAND RESERVOIR,2019-07-31,39.567887,-104.957193,0.0484723870967742
311,HIGHLAND RESERVOIR,2019-08-31,39.567887,-104.957193,0.05147058064516129
312,HIGHLAND RESERVOIR,2019-09-30,39.567887,-104.957193,0.04388441379310345
313,HIGHLAND RESERVOIR,2019-10-31,39.567887,-104.957193,0.03264141935483871
314,HIGHLAND RESERVOIR,2019-11-30,39.567887,-104.957193,0.026969344827586207
315,HIGHLAND RESERVOIR,2019-12-31,39.567887,-104.957193,0.029159551724137932
316,HIGHLAND RESERVOIR,2020-01-31,39.567887,-104.957193,0.03077606451612903
317,HIGHLAND RESERVOIR,2020-02-29,39.567887,-104.957193,0.03459834482758621
318,HIGHLAND RESERVOIR,2020-03-31,39.567887,-104.957193,0.03670432258064516
319,HIGHLAND RESERVOIR,2020-04-30,39.567887,-104.957193,0.04427843333333333
320,HIGHLAND RESERVOIR,2020-05-31,39.567887,-104.957193,0.04574241935483871
321,HIGHLAND RESERVOIR,2020-06-30,39.567887,-104.957193,0.04665096666666667
322,HIGHLAND RESERVOIR,2020-07-31,39.567887,-104.957193,0.04825003571428571
323,HIGHLAND RESERVOIR,2020-08-31,39.567887,-104.957193,0.05574383870967742
324,HIGHLAND RESERVOIR,2020-09-30,39.567887,-104.957193,0.043147000000000005
325,HIGHLAND RESERVOIR,2020-10-31,39.567887,-104.957193,0.033532266666666664
326,HIGHLAND RESERVOIR,2020-11-30,39.567887,-104.957193,0.03175883333333333
327,HIGHLAND RESERVOIR,2020-12-31,39.567887,-104.957193,0.030780466666666666
328,La Casa,2018-01-31,39.77949,-105.00518,0.015135074074074073
329,La Casa,2018-02-28,39.77949,-105.00518,0.020855000000000002
330,La Casa,2018-03-31,39.77949,-105.00517999999998,0.031345033333333334
331,La Casa,2018-04-30,39.77949,-105.00518,0.03724625925925926
332,La Casa,2018-05-31,39.77949,-105.00518,0.04002096774193548
333,La Casa,2018-06-30,39.77949,-105.00518,0.0430344
334,La Casa,2018-07-31,39.77949,-105.00518,0.04681103225806452
335,La Casa,2018-08-31,39.77949,-105.00518000000001,0.04435142307692308
336,La Casa,2018-09-30,39.77949,-105.00517999999998,0.03137653333333333
337,La Casa,2018-10-31,39.77949,-105.00518,0.018491483870967742
338,La Casa,2018-11-30,39.77949,-105.00518,0.018148068965517242
339,La Casa,2018-12-31,39.77949,-105.00518,0.01626057142857143
340,La Casa,2019-01-31,39.77949,-105.00518,0.018026166666666666
341,La Casa,2019-02-28,39.77949,-105.00518,0.019167190476190477
342,La Casa,2019-03-31,39.77949,-105.00518,0.029762741935483873
343,La Casa,2019-04-30,39.77949,-105.00518000000001,0.03461884615384615
344,La Casa,2019-05-31,39.77949,-105.00518,0.03382541935483871
345,La Casa,2019-06-30,39.77949,-105.00518,0.0407891724137931
346,La Casa,2019-07-31,39.77949,-105.00518,0.04147086206896552
347,La Casa,2019-08-31,39.77949,-105.00518,0.042510387096774196
348,La Casa,2019-09-30,39.77949,-105.00517999999998,0.034076499999999996
349,La Casa,2019-10-31,39.77949,-105.00518,0.021155928571428572
350,La Casa,2019-11-30,39.77949,-105.00518000000001,0.014416384615384616
351,La Casa,2019-12-31,39.77949,-105.00518,0.014154740740740742
352,La Casa,2020-01-31,39.77949,-105.00518,0.018734354838709676
