,lat,long,date,mda8,site_name,geometry,UniqueID
86135,39.838119,-104.94984,2018-01-01,0.005882,Welby,POINT (-104.94984 39.838119),08_001_3001
86136,39.838119,-104.94984,2018-01-02,0.010294,Welby,POINT (-104.94984 39.838119),08_001_3001
86137,39.838119,-104.94984,2018-01-03,0.010176,Welby,POINT (-104.94984 39.838119),08_001_3001
86140,39.838119,-104.94984,2018-01-07,0.013294,Welby,POINT (-104.94984 39.838119),08_001_3001
86141,39.838119,-104.94984,2018-01-08,0.0,Welby,POINT (-104.94984 39.838119),08_001_3001
86142,39.838119,-104.94984,2018-01-09,0.007529,Welby,POINT (-104.94984 39.838119),08_001_3001
86143,39.838119,-104.94984,2018-01-10,0.009647,Welby,POINT (-104.94984 39.838119),08_001_3001
86144,39.838119,-104.94984,2018-01-11,0.017294,Welby,POINT (-104.94984 39.838119),08_001_3001
86145,39.838119,-104.94984,2018-01-12,0.013471,Welby,POINT (-104.94984 39.838119),08_001_3001
86146,39.838119,-104.94984,2018-01-13,0.015941,Welby,POINT (-104.94984 39.838119),08_001_3001
86147,39.838119,-104.94984,2018-01-14,0.015118,Welby,POINT (-104.94984 39.838119),08_001_3001
86148,39.838119,-104.94984,2018-01-15,0.026941,Welby,POINT (-104.94984 39.838119),08_001_3001
86149,39.838119,-104.94984,2018-01-16,0.010882,Welby,POINT (-104.94984 39.838119),08_001_3001
86150,39.838119,-104.94984,2018-01-17,0.007118,Welby,POINT (-104.94984 39.838119),08_001_3001
86151,39.838119,-104.94984,2018-01-18,0.006941,Welby,POINT (-104.94984 39.838119),08_001_3001
86152,39.838119,-104.94984,2018-01-19,0.004882,Welby,POINT (-104.94984 39.838119),08_001_3001
86153,39.838119,-104.94984,2018-01-20,0.021412,Welby,POINT (-104.94984 39.838119),08_001_3001
86154,39.838119,-104.94984,2018-01-21,0.032118,Welby,POINT (-104.94984 39.838119),08_001_3001
86155,39.838119,-104.94984,2018-01-22,0.030824,Welby,POINT (-104.94984 39.838119),08_001_3001
86156,39.838119,-104.94984,2018-01-23,0.019882,Welby,POINT (-104.94984 39.838119),08_001_3001
86157,39.838119,-104.94984,2018-01-24,0.003529,Welby,POINT (-104.94984 39.838119),08_001_3001
86158,39.838119,-104.94984,2018-01-25,0.013176,Welby,POINT (-104.94984 39.838119),08_001_3001
86159,39.838119,-104.94984,2018-01-26,0.023941,Welby,POINT (-104.94984 39.838119),08_001_3001
86160,39.838119,-104.94984,2018-01-27,0.020706,Welby,POINT (-104.94984 39.838119),08_001_3001
86161,39.838119,-104.94984,2018-01-28,0.017588,Welby,POINT (-104.94984 39.838119),08_001_3001
86162,39.838119,-104.94984,2018-01-29,0.018941,Welby,POINT (-104.94984 39.838119),08_001_3001
86163,39.838119,-104.94984,2018-01-30,0.023647,Welby,POINT (-104.94984 39.838119),08_001_3001
86164,39.838119,-104.94984,2018-01-31,0.028706,Welby,POINT (-104.94984 39.838119),08_001_3001
86165,39.838119,-104.94984,2018-02-01,0.022824,Welby,POINT (-104.94984 39.838119),08_001_3001
86166,39.838119,-104.94984,2018-02-02,0.004882,Welby,POINT (-104.94984 39.838119),08_001_3001
86167,39.838119,-104.94984,2018-02-03,0.033235,Welby,POINT (-104.94984 39.838119),08_001_3001
86168,39.838119,-104.94984,2018-02-04,0.010235,Welby,POINT (-104.94984 39.838119),08_001_3001
86169,39.838119,-104.94984,2018-02-05,0.025529,Welby,POINT (-104.94984 39.838119),08_001_3001
86170,39.838119,-104.94984,2018-02-06,0.021647,Welby,POINT (-104.94984 39.838119),08_001_3001
86171,39.838119,-104.94984,2018-02-07,0.030059,Welby,POINT (-104.94984 39.838119),08_001_3001
86172,39.838119,-104.94984,2018-02-08,0.032765,Welby,POINT (-104.94984 39.838119),08_001_3001
86173,39.838119,-104.94984,2018-02-09,0.018118,Welby,POINT (-104.94984 39.838119),08_001_3001
86174,39.838119,-104.94984,2018-02-10,0.012,Welby,POINT (-104.94984 39.838119),08_001_3001
86175,39.838119,-104.94984,2018-02-11,0.016471,Welby,POINT (-104.94984 39.838119),08_001_3001
86178,39.838119,-104.94984,2018-02-14,0.029176,Welby,POINT (-104.94984 39.838119),08_001_3001
86179,39.838119,-104.94984,2018-02-15,0.029941,Welby,POINT (-104.94984 39.838119),08_001_3001
86180,39.838119,-104.94984,2018-02-16,0.023353,Welby,POINT (-104.94984 39.838119),08_001_3001
86181,39.838119,-104.94984,2018-02-17,0.021176,Welby,POINT (-104.94984 39.838119),08_001_3001
86182,39.838119,-104.94984,2018-02-18,0.034,Welby,POINT (-104.94984 39.838119),08_001_3001
86183,39.838119,-104.94984,2018-02-19,0.028176,Welby,POINT (-104.94984 39.838119),08_001_3001
86184,39.838119,-104.94984,2018-02-20,0.020647,Welby,POINT (-104.94984 39.838119),08_001_3001
86185,39.838119,-104.94984,2018-02-21,0.013647,Welby,POINT (-104.94984 39.838119),08_001_3001
86186,39.838119,-104.94984,2018-02-22,0.017235,Welby,POINT (-104.94984 39.838119),08_001_3001
86187,39.838119,-104.94984,2018-02-23,0.031471,Welby,POINT (-104.94984 39.838119),08_001_3001
86188,39.838119,-104.94984,2018-02-24,0.031882,Welby,POINT (-104.94984 39.838119),08_001_3001
86189,39.838119,-104.94984,2018-02-25,0.023765,Welby,POINT (-104.94984 39.838119),08_001_3001
86190,39.838119,-104.94984,2018-02-26,0.015824,Welby,POINT (-104.94984 39.838119),08_001_3001
86192,39.838119,-104.94984,2018-03-01,0.014059,Welby,POINT (-104.94984 39.838119),08_001_3001
86193,39.838119,-104.94984,2018-03-02,0.020882,Welby,POINT (-104.94984 39.838119),08_001_3001
86194,39.838119,-104.94984,2018-03-03,0.025,Welby,POINT (-104.94984 39.838119),08_001_3001
86195,39.838119,-104.94984,2018-03-04,0.044941,Welby,POINT (-104.94984 39.838119),08_001_3001
86196,39.838119,-104.94984,2018-03-05,0.041353,Welby,POINT (-104.94984 39.838119),08_001_3001
86197,39.838119,-104.94984,2018-03-06,0.027471,Welby,POINT (-104.94984 39.838119),08_001_3001
86198,39.838119,-104.94984,2018-03-07,0.020176,Welby,POINT (-104.94984 39.838119),08_001_3001
86199,39.838119,-104.94984,2018-03-08,0.025059,Welby,POINT (-104.94984 39.838119),08_001_3001
86200,39.838119,-104.94984,2018-03-09,0.032412,Welby,POINT (-104.94984 39.838119),08_001_3001
86201,39.838119,-104.94984,2018-03-10,0.032294,Welby,POINT (-104.94984 39.838119),08_001_3001
86202,39.838119,-104.94984,2018-03-11,0.026471,Welby,POINT (-104.94984 39.838119),08_001_3001
86203,39.838119,-104.94984,2018-03-12,0.027235,Welby,POINT (-104.94984 39.838119),08_001_3001
86204,39.838119,-104.94984,2018-03-13,0.031824,Welby,POINT (-104.94984 39.838119),08_001_3001
86205,39.838119,-104.94984,2018-03-14,0.025471,Welby,POINT (-104.94984 39.838119),08_001_3001
86206,39.838119,-104.94984,2018-03-15,0.035118,Welby,POINT (-104.94984 39.838119),08_001_3001
86207,39.838119,-104.94984,2018-03-16,0.031765,Welby,POINT (-104.94984 39.838119),08_001_3001
86210,39.838119,-104.94984,2018-03-20,0.030471,Welby,POINT (-104.94984 39.838119),08_001_3001
86211,39.838119,-104.94984,2018-03-21,0.020765,Welby,POINT (-104.94984 39.838119),08_001_3001
86212,39.838119,-104.94984,2018-03-22,0.017412,Welby,POINT (-104.94984 39.838119),08_001_3001
86214,39.838119,-104.94984,2018-03-30,0.035529,Welby,POINT (-104.94984 39.838119),08_001_3001
86215,39.838119,-104.94984,2018-03-31,0.029294,Welby,POINT (-104.94984 39.838119),08_001_3001
86216,39.838119,-104.94984,2018-04-01,0.02,Welby,POINT (-104.94984 39.838119),08_001_3001
86217,39.838119,-104.94984,2018-04-02,0.041529,Welby,POINT (-104.94984 39.838119),08_001_3001
86218,39.838119,-104.94984,2018-04-03,0.037706,Welby,POINT (-104.94984 39.838119),08_001_3001
86219,39.838119,-104.94984,2018-04-04,0.036353,Welby,POINT (-104.94984 39.838119),08_001_3001
86220,39.838119,-104.94984,2018-04-05,0.036118,Welby,POINT (-104.94984 39.838119),08_001_3001
86221,39.838119,-104.94984,2018-04-06,0.028529,Welby,POINT (-104.94984 39.838119),08_001_3001
86222,39.838119,-104.94984,2018-04-07,0.027059,Welby,POINT (-104.94984 39.838119),08_001_3001
86223,39.838119,-104.94984,2018-04-08,0.039824,Welby,POINT (-104.94984 39.838119),08_001_3001
86224,39.838119,-104.94984,2018-04-09,0.028706,Welby,POINT (-104.94984 39.838119),08_001_3001
86225,39.838119,-104.94984,2018-04-10,0.028882,Welby,POINT (-104.94984 39.838119),08_001_3001
86226,39.838119,-104.94984,2018-04-11,0.032941,Welby,POINT (-104.94984 39.838119),08_001_3001
86227,39.838119,-104.94984,2018-04-12,0.043294,Welby,POINT (-104.94984 39.838119),08_001_3001
86228,39.838119,-104.94984,2018-04-13,0.037235,Welby,POINT (-104.94984 39.838119),08_001_3001
86229,39.838119,-104.94984,2018-04-14,0.033471,Welby,POINT (-104.94984 39.838119),08_001_3001
86230,39.838119,-104.94984,2018-04-15,0.034765,Welby,POINT (-104.94984 39.838119),08_001_3001
86231,39.838119,-104.94984,2018-04-16,0.033706,Welby,POINT (-104.94984 39.838119),08_001_3001
86232,39.838119,-104.94984,2018-04-17,0.041824,Welby,POINT (-104.94984 39.838119),08_001_3001
86233,39.838119,-104.94984,2018-04-18,0.039941,Welby,POINT (-104.94984 39.838119),08_001_3001
86234,39.838119,-104.94984,2018-04-19,0.040588,Welby,POINT (-104.94984 39.838119),08_001_3001
86235,39.838119,-104.94984,2018-04-20,0.031824,Welby,POINT (-104.94984 39.838119),08_001_3001
86236,39.838119,-104.94984,2018-04-21,0.016,Welby,POINT (-104.94984 39.838119),08_001_3001
86237,39.838119,-104.94984,2018-04-22,0.033059,Welby,POINT (-104.94984 39.838119),08_001_3001
86238,39.838119,-104.94984,2018-04-23,0.037059,Welby,POINT (-104.94984 39.838119),08_001_3001
86239,39.838119,-104.94984,2018-04-24,0.031882,Welby,POINT (-104.94984 39.838119),08_001_3001
86240,39.838119,-104.94984,2018-04-25,0.034824,Welby,POINT (-104.94984 39.838119),08_001_3001
86241,39.838119,-104.94984,2018-04-26,0.035706,Welby,POINT (-104.94984 39.838119),08_001_3001
86242,39.838119,-104.94984,2018-04-27,0.038471,Welby,POINT (-104.94984 39.838119),08_001_3001
86243,39.838119,-104.94984,2018-04-28,0.040353,Welby,POINT (-104.94984 39.838119),08_001_3001
86244,39.838119,-104.94984,2018-04-29,0.029882,Welby,POINT (-104.94984 39.838119),08_001_3001
86245,39.838119,-104.94984,2018-04-30,0.041941,Welby,POINT (-104.94984 39.838119),08_001_3001
86246,39.838119,-104.94984,2018-05-01,0.040118,Welby,POINT (-104.94984 39.838119),08_001_3001
86247,39.838119,-104.94984,2018-05-02,0.031118,Welby,POINT (-104.94984 39.838119),08_001_3001
86248,39.838119,-104.94984,2018-05-03,0.024294,Welby,POINT (-104.94984 39.838119),08_001_3001
86249,39.838119,-104.94984,2018-05-04,0.035235,Welby,POINT (-104.94984 39.838119),08_001_3001
86250,39.838119,-104.94984,2018-05-05,0.031706,Welby,POINT (-104.94984 39.838119),08_001_3001
86251,39.838119,-104.94984,2018-05-06,0.043294,Welby,POINT (-104.94984 39.838119),08_001_3001
86252,39.838119,-104.94984,2018-05-07,0.027471,Welby,POINT (-104.94984 39.838119),08_001_3001
86253,39.838119,-104.94984,2018-05-08,0.036235,Welby,POINT (-104.94984 39.838119),08_001_3001
86254,39.838119,-104.94984,2018-05-09,0.039294,Welby,POINT (-104.94984 39.838119),08_001_3001
86255,39.838119,-104.94984,2018-05-10,0.041235,Welby,POINT (-104.94984 39.838119),08_001_3001
86256,39.838119,-104.94984,2018-05-11,0.027188,Welby,POINT (-104.94984 39.838119),08_001_3001
86257,39.838119,-104.94984,2018-05-12,0.016706,Welby,POINT (-104.94984 39.838119),08_001_3001
86258,39.838119,-104.94984,2018-05-13,0.023706,Welby,POINT (-104.94984 39.838119),08_001_3001
86259,39.838119,-104.94984,2018-05-14,0.033,Welby,POINT (-104.94984 39.838119),08_001_3001
86260,39.838119,-104.94984,2018-05-15,0.038118,Welby,POINT (-104.94984 39.838119),08_001_3001
86261,39.838119,-104.94984,2018-05-16,0.038412,Welby,POINT (-104.94984 39.838119),08_001_3001
86262,39.838119,-104.94984,2018-05-17,0.052353,Welby,POINT (-104.94984 39.838119),08_001_3001
86264,39.838119,-104.94984,2018-05-19,0.036294,Welby,POINT (-104.94984 39.838119),08_001_3001
86265,39.838119,-104.94984,2018-05-20,0.023471,Welby,POINT (-104.94984 39.838119),08_001_3001
86266,39.838119,-104.94984,2018-05-21,0.032353,Welby,POINT (-104.94984 39.838119),08_001_3001
86267,39.838119,-104.94984,2018-05-22,0.044,Welby,POINT (-104.94984 39.838119),08_001_3001
86268,39.838119,-104.94984,2018-05-23,0.043941,Welby,POINT (-104.94984 39.838119),08_001_3001
86269,39.838119,-104.94984,2018-05-24,0.043353,Welby,POINT (-104.94984 39.838119),08_001_3001
86270,39.838119,-104.94984,2018-05-25,0.043235,Welby,POINT (-104.94984 39.838119),08_001_3001
86271,39.838119,-104.94984,2018-05-26,0.037353,Welby,POINT (-104.94984 39.838119),08_001_3001
86272,39.838119,-104.94984,2018-05-27,0.045765,Welby,POINT (-104.94984 39.838119),08_001_3001
86273,39.838119,-104.94984,2018-05-28,0.041882,Welby,POINT (-104.94984 39.838119),08_001_3001
86274,39.838119,-104.94984,2018-05-29,0.038824,Welby,POINT (-104.94984 39.838119),08_001_3001
86275,39.838119,-104.94984,2018-05-30,0.042294,Welby,POINT (-104.94984 39.838119),08_001_3001
86276,39.838119,-104.94984,2018-05-31,0.039588,Welby,POINT (-104.94984 39.838119),08_001_3001
86277,39.838119,-104.94984,2018-06-01,0.047882,Welby,POINT (-104.94984 39.838119),08_001_3001
86278,39.838119,-104.94984,2018-06-02,0.048235,Welby,POINT (-104.94984 39.838119),08_001_3001
86279,39.838119,-104.94984,2018-06-03,0.035,Welby,POINT (-104.94984 39.838119),08_001_3001
86280,39.838119,-104.94984,2018-06-04,0.036824,Welby,POINT (-104.94984 39.838119),08_001_3001
86281,39.838119,-104.94984,2018-06-05,0.044765,Welby,POINT (-104.94984 39.838119),08_001_3001
86282,39.838119,-104.94984,2018-06-06,0.047941,Welby,POINT (-104.94984 39.838119),08_001_3001
86285,39.838119,-104.94984,2018-06-10,0.041765,Welby,POINT (-104.94984 39.838119),08_001_3001
86286,39.838119,-104.94984,2018-06-11,0.037765,Welby,POINT (-104.94984 39.838119),08_001_3001
86287,39.838119,-104.94984,2018-06-12,0.044882,Welby,POINT (-104.94984 39.838119),08_001_3001
86288,39.838119,-104.94984,2018-06-13,0.042706,Welby,POINT (-104.94984 39.838119),08_001_3001
86289,39.838119,-104.94984,2018-06-14,0.026824,Welby,POINT (-104.94984 39.838119),08_001_3001
86290,39.838119,-104.94984,2018-06-15,0.035118,Welby,POINT (-104.94984 39.838119),08_001_3001
86291,39.838119,-104.94984,2018-06-16,0.040765,Welby,POINT (-104.94984 39.838119),08_001_3001
86292,39.838119,-104.94984,2018-06-17,0.021882,Welby,POINT (-104.94984 39.838119),08_001_3001
86293,39.838119,-104.94984,2018-06-18,0.037235,Welby,POINT (-104.94984 39.838119),08_001_3001
86294,39.838119,-104.94984,2018-06-19,0.031353,Welby,POINT (-104.94984 39.838119),08_001_3001
86295,39.838119,-104.94984,2018-06-20,0.042235,Welby,POINT (-104.94984 39.838119),08_001_3001
86296,39.838119,-104.94984,2018-06-21,0.039941,Welby,POINT (-104.94984 39.838119),08_001_3001
86297,39.838119,-104.94984,2018-06-22,0.037176,Welby,POINT (-104.94984 39.838119),08_001_3001
86298,39.838119,-104.94984,2018-06-23,0.049529,Welby,POINT (-104.94984 39.838119),08_001_3001
86299,39.838119,-104.94984,2018-06-24,0.034588,Welby,POINT (-104.94984 39.838119),08_001_3001
86300,39.838119,-104.94984,2018-06-25,0.041529,Welby,POINT (-104.94984 39.838119),08_001_3001
86301,39.838119,-104.94984,2018-06-26,0.039294,Welby,POINT (-104.94984 39.838119),08_001_3001
86302,39.838119,-104.94984,2018-06-27,0.040176,Welby,POINT (-104.94984 39.838119),08_001_3001
86303,39.838119,-104.94984,2018-06-28,0.038176,Welby,POINT (-104.94984 39.838119),08_001_3001
86304,39.838119,-104.94984,2018-06-29,0.048647,Welby,POINT (-104.94984 39.838119),08_001_3001
86305,39.838119,-104.94984,2018-06-30,0.033353,Welby,POINT (-104.94984 39.838119),08_001_3001
86306,39.838119,-104.94984,2018-07-01,0.046235,Welby,POINT (-104.94984 39.838119),08_001_3001
86307,39.838119,-104.94984,2018-07-02,0.043,Welby,POINT (-104.94984 39.838119),08_001_3001
86308,39.838119,-104.94984,2018-07-03,0.037765,Welby,POINT (-104.94984 39.838119),08_001_3001
86309,39.838119,-104.94984,2018-07-04,0.049824,Welby,POINT (-104.94984 39.838119),08_001_3001
86310,39.838119,-104.94984,2018-07-05,0.041118,Welby,POINT (-104.94984 39.838119),08_001_3001
86311,39.838119,-104.94984,2018-07-06,0.053588,Welby,POINT (-104.94984 39.838119),08_001_3001
86312,39.838119,-104.94984,2018-07-07,0.036471,Welby,POINT (-104.94984 39.838119),08_001_3001
86313,39.838119,-104.94984,2018-07-08,0.042529,Welby,POINT (-104.94984 39.838119),08_001_3001
86314,39.838119,-104.94984,2018-07-09,0.048235,Welby,POINT (-104.94984 39.838119),08_001_3001
86315,39.838119,-104.94984,2018-07-10,0.051353,Welby,POINT (-104.94984 39.838119),08_001_3001
86316,39.838119,-104.94984,2018-07-11,0.050059,Welby,POINT (-104.94984 39.838119),08_001_3001
86317,39.838119,-104.94984,2018-07-12,0.046824,Welby,POINT (-104.94984 39.838119),08_001_3001
86318,39.838119,-104.94984,2018-07-13,0.049471,Welby,POINT (-104.94984 39.838119),08_001_3001
86319,39.838119,-104.94984,2018-07-14,0.055353,Welby,POINT (-104.94984 39.838119),08_001_3001
86320,39.838119,-104.94984,2018-07-15,0.022412,Welby,POINT (-104.94984 39.838119),08_001_3001
86321,39.838119,-104.94984,2018-07-16,0.049824,Welby,POINT (-104.94984 39.838119),08_001_3001
86322,39.838119,-104.94984,2018-07-17,0.047882,Welby,POINT (-104.94984 39.838119),08_001_3001
86323,39.838119,-104.94984,2018-07-18,0.051235,Welby,POINT (-104.94984 39.838119),08_001_3001
86324,39.838119,-104.94984,2018-07-19,0.046882,Welby,POINT (-104.94984 39.838119),08_001_3001
86325,39.838119,-104.94984,2018-07-20,0.039647,Welby,POINT (-104.94984 39.838119),08_001_3001
86326,39.838119,-104.94984,2018-07-21,0.043235,Welby,POINT (-104.94984 39.838119),08_001_3001
86327,39.838119,-104.94984,2018-07-22,0.042412,Welby,POINT (-104.94984 39.838119),08_001_3001
86328,39.838119,-104.94984,2018-07-23,0.028882,Welby,POINT (-104.94984 39.838119),08_001_3001
86329,39.838119,-104.94984,2018-07-24,0.044118,Welby,POINT (-104.94984 39.838119),08_001_3001
86330,39.838119,-104.94984,2018-07-25,0.044412,Welby,POINT (-104.94984 39.838119),08_001_3001
86331,39.838119,-104.94984,2018-07-26,0.044,Welby,POINT (-104.94984 39.838119),08_001_3001
86332,39.838119,-104.94984,2018-07-27,0.033941,Welby,POINT (-104.94984 39.838119),08_001_3001
86333,39.838119,-104.94984,2018-07-28,0.034235,Welby,POINT (-104.94984 39.838119),08_001_3001
86334,39.838119,-104.94984,2018-07-29,0.044471,Welby,POINT (-104.94984 39.838119),08_001_3001
86335,39.838119,-104.94984,2018-07-30,0.047824,Welby,POINT (-104.94984 39.838119),08_001_3001
86336,39.838119,-104.94984,2018-07-31,0.043765,Welby,POINT (-104.94984 39.838119),08_001_3001
86337,39.838119,-104.94984,2018-08-01,0.049059,Welby,POINT (-104.94984 39.838119),08_001_3001
86338,39.838119,-104.94984,2018-08-02,0.051765,Welby,POINT (-104.94984 39.838119),08_001_3001
86339,39.838119,-104.94984,2018-08-03,0.041353,Welby,POINT (-104.94984 39.838119),08_001_3001
86340,39.838119,-104.94984,2018-08-04,0.042765,Welby,POINT (-104.94984 39.838119),08_001_3001
86341,39.838119,-104.94984,2018-08-05,0.042471,Welby,POINT (-104.94984 39.838119),08_001_3001
86342,39.838119,-104.94984,2018-08-06,0.041118,Welby,POINT (-104.94984 39.838119),08_001_3001
86343,39.838119,-104.94984,2018-08-07,0.040647,Welby,POINT (-104.94984 39.838119),08_001_3001
86344,39.838119,-104.94984,2018-08-08,0.042529,Welby,POINT (-104.94984 39.838119),08_001_3001
86345,39.838119,-104.94984,2018-08-09,0.042176,Welby,POINT (-104.94984 39.838119),08_001_3001
86346,39.838119,-104.94984,2018-08-10,0.050353,Welby,POINT (-104.94984 39.838119),08_001_3001
86347,39.838119,-104.94984,2018-08-11,0.05,Welby,POINT (-104.94984 39.838119),08_001_3001
86348,39.838119,-104.94984,2018-08-12,0.045941,Welby,POINT (-104.94984 39.838119),08_001_3001
86349,39.838119,-104.94984,2018-08-13,0.046176,Welby,POINT (-104.94984 39.838119),08_001_3001
86350,39.838119,-104.94984,2018-08-14,0.040353,Welby,POINT (-104.94984 39.838119),08_001_3001
86351,39.838119,-104.94984,2018-08-15,0.042882,Welby,POINT (-104.94984 39.838119),08_001_3001
86352,39.838119,-104.94984,2018-08-16,0.044294,Welby,POINT (-104.94984 39.838119),08_001_3001
86353,39.838119,-104.94984,2018-08-17,0.043235,Welby,POINT (-104.94984 39.838119),08_001_3001
86354,39.838119,-104.94984,2018-08-18,0.040353,Welby,POINT (-104.94984 39.838119),08_001_3001
86355,39.838119,-104.94984,2018-08-19,0.038471,Welby,POINT (-104.94984 39.838119),08_001_3001
86356,39.838119,-104.94984,2018-08-20,0.046118,Welby,POINT (-104.94984 39.838119),08_001_3001
86357,39.838119,-104.94984,2018-08-21,0.028176,Welby,POINT (-104.94984 39.838119),08_001_3001
86358,39.838119,-104.94984,2018-08-22,0.041235,Welby,POINT (-104.94984 39.838119),08_001_3001
86359,39.838119,-104.94984,2018-08-23,0.038353,Welby,POINT (-104.94984 39.838119),08_001_3001
86360,39.838119,-104.94984,2018-08-24,0.046706,Welby,POINT (-104.94984 39.838119),08_001_3001
86361,39.838119,-104.94984,2018-08-25,0.038471,Welby,POINT (-104.94984 39.838119),08_001_3001
86362,39.838119,-104.94984,2018-08-26,0.043529,Welby,POINT (-104.94984 39.838119),08_001_3001
86363,39.838119,-104.94984,2018-08-27,0.036588,Welby,POINT (-104.94984 39.838119),08_001_3001
86364,39.838119,-104.94984,2018-08-28,0.031824,Welby,POINT (-104.94984 39.838119),08_001_3001
86365,39.838119,-104.94984,2018-08-29,0.036059,Welby,POINT (-104.94984 39.838119),08_001_3001
86366,39.838119,-104.94984,2018-08-30,0.027824,Welby,POINT (-104.94984 39.838119),08_001_3001
86367,39.838119,-104.94984,2018-08-31,0.026529,Welby,POINT (-104.94984 39.838119),08_001_3001
86368,39.838119,-104.94984,2018-09-01,0.031118,Welby,POINT (-104.94984 39.838119),08_001_3001
86369,39.838119,-104.94984,2018-09-02,0.039,Welby,POINT (-104.94984 39.838119),08_001_3001
86370,39.838119,-104.94984,2018-09-03,0.037941,Welby,POINT (-104.94984 39.838119),08_001_3001
86371,39.838119,-104.94984,2018-09-04,0.042529,Welby,POINT (-104.94984 39.838119),08_001_3001
86372,39.838119,-104.94984,2018-09-05,0.022,Welby,POINT (-104.94984 39.838119),08_001_3001
86373,39.838119,-104.94984,2018-09-06,0.026,Welby,POINT (-104.94984 39.838119),08_001_3001
86374,39.838119,-104.94984,2018-09-07,0.027294,Welby,POINT (-104.94984 39.838119),08_001_3001
86375,39.838119,-104.94984,2018-09-08,0.044471,Welby,POINT (-104.94984 39.838119),08_001_3001
86376,39.838119,-104.94984,2018-09-09,0.027941,Welby,POINT (-104.94984 39.838119),08_001_3001
86378,39.838119,-104.94984,2018-09-11,0.021294,Welby,POINT (-104.94984 39.838119),08_001_3001
86379,39.838119,-104.94984,2018-09-12,0.023,Welby,POINT (-104.94984 39.838119),08_001_3001
86380,39.838119,-104.94984,2018-09-13,0.023824,Welby,POINT (-104.94984 39.838119),08_001_3001
86381,39.838119,-104.94984,2018-09-14,0.023235,Welby,POINT (-104.94984 39.838119),08_001_3001
86382,39.838119,-104.94984,2018-09-15,0.032412,Welby,POINT (-104.94984 39.838119),08_001_3001
86383,39.838119,-104.94984,2018-09-16,0.029765,Welby,POINT (-104.94984 39.838119),08_001_3001
86384,39.838119,-104.94984,2018-09-17,0.029118,Welby,POINT (-104.94984 39.838119),08_001_3001
86385,39.838119,-104.94984,2018-09-18,0.029588,Welby,POINT (-104.94984 39.838119),08_001_3001
86386,39.838119,-104.94984,2018-09-19,0.025882,Welby,POINT (-104.94984 39.838119),08_001_3001
86387,39.838119,-104.94984,2018-09-20,0.035941,Welby,POINT (-104.94984 39.838119),08_001_3001
86388,39.838119,-104.94984,2018-09-21,0.033214,Welby,POINT (-104.94984 39.838119),08_001_3001
86389,39.838119,-104.94984,2018-09-22,0.027824,Welby,POINT (-104.94984 39.838119),08_001_3001
86390,39.838119,-104.94984,2018-09-23,0.033294,Welby,POINT (-104.94984 39.838119),08_001_3001
86391,39.838119,-104.94984,2018-09-24,0.033529,Welby,POINT (-104.94984 39.838119),08_001_3001
86392,39.838119,-104.94984,2018-09-25,0.034471,Welby,POINT (-104.94984 39.838119),08_001_3001
86393,39.838119,-104.94984,2018-09-26,0.016529,Welby,POINT (-104.94984 39.838119),08_001_3001
86394,39.838119,-104.94984,2018-09-27,0.034882,Welby,POINT (-104.94984 39.838119),08_001_3001
86395,39.838119,-104.94984,2018-09-28,0.016412,Welby,POINT (-104.94984 39.838119),08_001_3001
86396,39.838119,-104.94984,2018-09-29,0.023176,Welby,POINT (-104.94984 39.838119),08_001_3001
86397,39.838119,-104.94984,2018-09-30,0.015412,Welby,POINT (-104.94984 39.838119),08_001_3001
86398,39.838119,-104.94984,2018-10-01,0.003176,Welby,POINT (-104.94984 39.838119),08_001_3001
86399,39.838119,-104.94984,2018-10-02,0.008176,Welby,POINT (-104.94984 39.838119),08_001_3001
86400,39.838119,-104.94984,2018-10-03,0.025176,Welby,POINT (-104.94984 39.838119),08_001_3001
86401,39.838119,-104.94984,2018-10-04,0.016176,Welby,POINT (-104.94984 39.838119),08_001_3001
86402,39.838119,-104.94984,2018-10-05,0.028706,Welby,POINT (-104.94984 39.838119),08_001_3001
86403,39.838119,-104.94984,2018-10-06,0.023059,Welby,POINT (-104.94984 39.838119),08_001_3001
86404,39.838119,-104.94984,2018-10-07,0.008529,Welby,POINT (-104.94984 39.838119),08_001_3001
86405,39.838119,-104.94984,2018-10-08,0.011529,Welby,POINT (-104.94984 39.838119),08_001_3001
86406,39.838119,-104.94984,2018-10-09,0.015882,Welby,POINT (-104.94984 39.838119),08_001_3001
86407,39.838119,-104.94984,2018-10-10,0.018588,Welby,POINT (-104.94984 39.838119),08_001_3001
86408,39.838119,-104.94984,2018-10-11,0.004706,Welby,POINT (-104.94984 39.838119),08_001_3001
86409,39.838119,-104.94984,2018-10-12,0.012059,Welby,POINT (-104.94984 39.838119),08_001_3001
86410,39.838119,-104.94984,2018-10-13,0.027471,Welby,POINT (-104.94984 39.838119),08_001_3001
86411,39.838119,-104.94984,2018-10-14,0.025588,Welby,POINT (-104.94984 39.838119),08_001_3001
86412,39.838119,-104.94984,2018-10-15,0.017588,Welby,POINT (-104.94984 39.838119),08_001_3001
86413,39.838119,-104.94984,2018-10-16,0.016118,Welby,POINT (-104.94984 39.838119),08_001_3001
86414,39.838119,-104.94984,2018-10-17,0.026588,Welby,POINT (-104.94984 39.838119),08_001_3001
86415,39.838119,-104.94984,2018-10-18,0.025588,Welby,POINT (-104.94984 39.838119),08_001_3001
